business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,query_id,input_query_url,input_type,input_result_page,input_timestamp,input_location_lat,input_location_lon,input_radius_m,input_file,opening_hours.open_now,permanently_closed,price_level,duplicated_place
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anyan's Diesel & Auto,"list(height = 4160, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/108227167503909790684\"">Scott Moss</a>"", photo_reference = ""AfLeUgOQUItjv0HAAL12ez5XyFEPoLAAkQi9lDC-uzOvQngSQHDw5WaKyQ682YrFfNwh_To9D_CH17k7EwbX2BL-1O9RvmMbG9TDYaAnqBiqlXRU2kVGSKq7c86yGYJUeF7otKSNj5qOQ0aZLAOv2fA9tOAA9GQGYJv_NqCMbpGlW8rcBUIt"", width = 3120)",ChIJNeCbpDxFYogRqBhaEP75rHo,5,ChIJNeCbpDxFYogRqBhaEP75rHo,GOOGLE,"car_repair, point_of_interest, establishment",32,"13056 Pulaski Pike, Ardmore",34.9628,-86.7262,34.964,-86.7249,34.9613,-86.7276,"X77F+4G Ardmore, AL, USA",866MX77F+4G,17312a17-f8f0-4d02-904f-291474489dc9,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.67093&radius=7009&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:38,34.9735,-86.6709,7009,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery3-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,r&A auto repair hazel green al,"list(height = 5312, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/105979244368186672172\"">r&amp;A auto repair hazel green al</a>"", photo_reference = ""AfLeUgMUiZqoZQjRJbXujNIVP5LFabZ9oujpfWuBJPwrCuLXp8kc_LNQligt2CDKcwcWJ5qSE_7tbfqa86_K8UzGK5V38e57CQjmk7D1jcsI0AJWRM1W2ITILi8c1XxKvOgyi2ghKuBjkvosBJpKq7DtRdK3UpLETVsl0kKuOAwQV93NUKwq"", width = 2988)",ChIJNdjbafxGYogRhS2x4hUmCs0,5,ChIJNdjbafxGYogRhS2x4hUmCs0,GOOGLE,"car_repair, point_of_interest, establishment",2,"347 Stephens Road, Hazel Green",34.941,-86.6238,34.9423,-86.6224,34.9396,-86.6251,"W9RG+CF Hazel Green, AL, USA",866MW9RG+CF,17312a17-f8f0-4d02-904f-291474489dc9,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.67093&radius=7009&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:38,34.9735,-86.6709,7009,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery3-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Wholesale Tire & Auto Accessories,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/100102723914751836099\"">Wholesale Tire &amp; Auto Accessories</a>"", photo_reference = ""AfLeUgNr9PJGkVdbvEHxsiHmcem5_neM_TqX4NaGtX4bPAwOcrz7kJtYHVCr3agK1a4YEtsPS5eVwthc4bKN7LOaBwkfeUHCd87mLQEOA8IJBwOlit__CJvQMAYNUAw_at-VvwbtqOZCEW_feSlsn7bxVlzhks4gq88A_lg76Ap5XNWs4zSZ"", width = 4032)",ChIJrT4U5RJEYogRhUPwu3AOC0A,5,ChIJrT4U5RJEYogRhUPwu3AOC0A,GOOGLE,"car_repair, store, point_of_interest, establishment",22,"1211 Opp Reynolds Road, Toney",34.9187,-86.6795,34.9198,-86.6781,34.9171,-86.6808,"W89C+F6 Toney, AL, USA",866MW89C+F6,17312a17-f8f0-4d02-904f-291474489dc9,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.67093&radius=7009&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:38,34.9735,-86.6709,7009,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery3-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diesel Modification Center,"list(height = 2269, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/106649765871137188654\"">Diesel Modification Center</a>"", photo_reference = ""AfLeUgOTVdfIHUv9RhKM8OPU7IW5Ypq1DbCS_WieHehB7h0zXzaw9FsH4NFFQ4NMGGRC3MUkNHaqp1XR-Sudp3WMxe--LMsLILrvv4CNSMBDqg0dd9aaU6YmrDPQXmau_BM0PTTkdwH36NCn_pduf18zJDnw3vBh1x10rHPxsmIeuYcf1gV7"", width = 4032)",ChIJ42f9kjFHYogRnZQImS51pL8,2,ChIJ42f9kjFHYogRnZQImS51pL8,GOOGLE,"car_repair, point_of_interest, establishment",1,"373 Stephens Road, Hazel Green",34.9419,-86.6227,34.9429,-86.6214,34.9402,-86.6241,"W9RG+PW Hazel Green, AL, USA",866MW9RG+PW,17312a17-f8f0-4d02-904f-291474489dc9,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.67093&radius=7009&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:38,34.9735,-86.6709,7009,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery3-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hammonds Auto Repair,list(),ChIJLWTbBANHYogR0eVrvSSv4gw,4,ChIJLWTbBANHYogR0eVrvSSv4gw,GOOGLE,"car_repair, point_of_interest, establishment",2,"566A Loveless Road, Hazel Green",34.939,-86.6178,34.9403,-86.6144,34.9376,-86.619,"W9QJ+HV Hazel Green, AL, USA",866MW9QJ+HV,17312a17-f8f0-4d02-904f-291474489dc9,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.67093&radius=7009&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:38,34.9735,-86.6709,7009,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery3-0001.json,,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Elliff Garage,"list(height = 541, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/116593441106038595315\"">Elliff Garage</a>"", photo_reference = ""AfLeUgMKvzqeOaA3gSErZwUWHMP4BNpVpiyo1-gtBM6z0PA6zeKl3ABTjioq1AmjVnvjqX7ENDgy5l-yf21mpQc5vY6gCbaJIG8-Ek0mvKn0AYxOuyI8yxHwsQXvJC5DvurLk27rQYste5JG6xRS5ZXmY9t9yiEgDQIiyZOLhqNZuSJvKIfJ"", width = 960)",ChIJByWYzhJEYogR7PQeh4BCaYI,5,ChIJByWYzhJEYogR7PQeh4BCaYI,GOOGLE,"car_repair, point_of_interest, establishment",6,"1251 Opp Reynolds Road, Toney",34.9185,-86.6809,34.9198,-86.6795,34.9171,-86.6822,"W899+CJ Toney, AL, USA",866MW899+CJ,17312a17-f8f0-4d02-904f-291474489dc9,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.67093&radius=7009&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:38,34.9735,-86.6709,7009,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery3-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Taft Tire Service,"list(height = 768, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/118193597684843550706\"">Taft Tire Service</a>"", photo_reference = ""AfLeUgM3APqRU20OLE1I5t5GA2-hg86mBD0bOAahVnJd-eysIfZFuLPJdAk75i3NAPJnPyHkTkEmcQyEdJZ7oTBSfg8ykrS90R7mO8M8hGcEuE4y9-Omh2riKjCYS20P8oLV1I5uqyVD9bAmDiASyWpOObE8Su4b_nqPcfTd8TJvAIDsbaTb"", width = 1024)",ChIJ3cwj53JPYogReNB9ET77xC8,4.8,ChIJ3cwj53JPYogReNB9ET77xC8,GOOGLE,"car_repair, store, point_of_interest, establishment",109,"1116 Old Railroad Bed Road, Taft",35.0202,-86.7179,35.0216,-86.7167,35.0189,-86.7194,"27CJ+3R Taft, TN, USA",867M27CJ+3R,17312a17-f8f0-4d02-904f-291474489dc9,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.67093&radius=7009&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:38,34.9735,-86.6709,7009,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery3-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Locked in 4x4 and Customs,list(),ChIJi6wCfctbYogR6vQlz-qOr1c,,ChIJi6wCfctbYogR6vQlz-qOr1c,GOOGLE,"car_repair, point_of_interest, establishment",,"4364 Elkwood Section Road, Ardmore",34.977,-86.7461,34.9786,-86.7447,34.9759,-86.7474,"X7G3+QH Ardmore, AL, USA",866MX7G3+QH,17312a17-f8f0-4d02-904f-291474489dc9,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.67093&radius=7009&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:38,34.9735,-86.6709,7009,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery3-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nuvintage Corvettes LLC,list(),ChIJxUvHm8dEYogRl5397xri3KE,4.8,ChIJxUvHm8dEYogRl5397xri3KE,GOOGLE,"car_repair, point_of_interest, establishment",8,"6594 Old Railroad Bed Road # A, Toney",34.9232,-86.7319,34.9245,-86.7291,34.9218,-86.7328,"W7F9+76 Toney, AL, USA",866MW7F9+76,66360b29-7800-49c6-ab16-38059b89bfce,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.74606&radius=6995&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:39,34.9735,-86.7461,6995,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery4-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BackWoods RV Service & Repair,"list(height = 810, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/106322894908453551236\"">BackWoods RV Service &amp; Repair</a>"", photo_reference = ""AfLeUgOP_P13DJQ2UCgbQE7djjI4rKY_Cu1KOsKZnwwKwSpES11DtAVQRwsZMsUYyqzSYSchLnsH1AQpbw0pvM0u4MmiymXmd3_5y0hstnALfTNqrwXwKC2xEhZxqf3Pah4ez5qcfP20jwOU9JrmV2LtaEjg_WfD6XOPwgycY7TqrQbIS-Ak"", width = 1440)",ChIJUQ8dFc1ZYogR_eG8jTHIQ60,4.5,ChIJUQ8dFc1ZYogR_eG8jTHIQ60,GOOGLE,"car_repair, point_of_interest, establishment",52,"28747 Alabama 53, Ardmore",34.985,-86.8106,34.9862,-86.8095,34.9835,-86.8121,"X5MQ+XQ Ardmore, AL, USA",866MX5MQ+XQ,66360b29-7800-49c6-ab16-38059b89bfce,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.74606&radius=6995&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:39,34.9735,-86.7461,6995,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery4-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Taft Tire Service,"list(height = 768, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/118193597684843550706\"">Taft Tire Service</a>"", photo_reference = ""AfLeUgO_6JwCmRxhSO4S4gjdctifOhgc2ljjlSrgI4_7BaSuBviddpIzIYMDR9UNKZ2_iteK1aqpwaCciqZf5NU5jBGfIM7NlsLeHw5yVQyBy3CIDuMDT1i9DVqliLoQnRSi2x4w0_6DR_jQu0hwNUDp8QHYCJ-63jze5Lb4eeuxOEXF6tZu"", width = 1024)",ChIJ3cwj53JPYogReNB9ET77xC8,4.8,ChIJ3cwj53JPYogReNB9ET77xC8,GOOGLE,"car_repair, store, point_of_interest, establishment",109,"1116 Old Railroad Bed Road, Taft",35.0202,-86.7179,35.0216,-86.7167,35.0189,-86.7194,"27CJ+3R Taft, TN, USA",867M27CJ+3R,66360b29-7800-49c6-ab16-38059b89bfce,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.74606&radius=6995&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:39,34.9735,-86.7461,6995,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery4-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Locked in 4x4 and Customs,list(),ChIJi6wCfctbYogR6vQlz-qOr1c,,ChIJi6wCfctbYogR6vQlz-qOr1c,GOOGLE,"car_repair, point_of_interest, establishment",,"4364 Elkwood Section Road, Ardmore",34.977,-86.7461,34.9786,-86.7447,34.9759,-86.7474,"X7G3+QH Ardmore, AL, USA",866MX7G3+QH,66360b29-7800-49c6-ab16-38059b89bfce,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.74606&radius=6995&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:39,34.9735,-86.7461,6995,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery4-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anyan's Diesel & Auto,"list(height = 4160, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/108227167503909790684\"">Scott Moss</a>"", photo_reference = ""AfLeUgOEdE7yDBBY5cgh8Wl7_urDVlBtglEGS-emvFWzqs5WKs9xfOD_aAU9gk-fLvBP22O4j7gBXK8dh3Yzvd6zL4bLSMzUEUN9IMdEiFNkGLfUUw64UGj2snyPHIWpGx1zFyUkrtaDazA-TZdA4gK9lkvejiwZnisCdfVDGO6Uox_tHf_s"", width = 3120)",ChIJNeCbpDxFYogRqBhaEP75rHo,5,ChIJNeCbpDxFYogRqBhaEP75rHo,GOOGLE,"car_repair, point_of_interest, establishment",32,"13056 Pulaski Pike, Ardmore",34.9628,-86.7262,34.964,-86.7249,34.9613,-86.7276,"X77F+4G Ardmore, AL, USA",866MX77F+4G,66360b29-7800-49c6-ab16-38059b89bfce,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.74606&radius=6995&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:39,34.9735,-86.7461,6995,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery4-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Northcutt Automotive LLC,"list(height = 959, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/100776776811361412371\"">Northcutt Automotive LLC</a>"", photo_reference = ""AfLeUgO4RYuHL9jFlFRFcTRtD9CObeJq8mP0lt2ORG4i_-e5wEKze-CLbet1iFNHNQjGG6M3K_WfHGRxDmr6OA7vvhtkpnGUPGyzEv3B0KGNKlBGk2gb8yiMUYQezi4gjHUQB1cb8Eg5cIeI8AMY6vyxK8zOI7QFtSUnfh_3QERmRFu3XyU"", width = 959)",ChIJp0aWt9JFYogRvmrJs20g7U8,,ChIJp0aWt9JFYogRvmrJs20g7U8,GOOGLE,"car_repair, point_of_interest, establishment",,"176 J Cross Road, Toney",34.981,-86.714,34.9823,-86.7125,34.9796,-86.7152,"X7JP+CC Toney, AL, USA",866MX7JP+CC,66360b29-7800-49c6-ab16-38059b89bfce,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.74606&radius=6995&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:39,34.9735,-86.7461,6995,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery4-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Gene's Wheel & Deal Sales,list(),ChIJnXLDPjpbYogR6goitA6Mq4Q,,ChIJnXLDPjpbYogR6goitA6Mq4Q,GOOGLE,"car_repair, store, point_of_interest, establishment",,"174 Coggins Road, Ardmore",34.9359,-86.7531,34.9372,-86.7516,34.9345,-86.7543,"W6PW+8Q Ardmore, AL, USA",866MW6PW+8Q,66360b29-7800-49c6-ab16-38059b89bfce,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.74606&radius=6995&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:39,34.9735,-86.7461,6995,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery4-0001.json,,,,TRUE
CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Campbell's Automotive & Equipment Repair,list(),ChIJs7xLI4xRYogRnKTSd6f7dBM,4.5,ChIJs7xLI4xRYogRnKTSd6f7dBM,GOOGLE,"car_repair, point_of_interest, establishment",2,"112 You Take It Road, Ardmore",35.0048,-86.7751,35.0062,-86.7738,35.0035,-86.7765,"263F+WX Ardmore, TN, USA",867M263F+WX,66360b29-7800-49c6-ab16-38059b89bfce,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.74606&radius=6995&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:39,34.9735,-86.7461,6995,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery4-0001.json,,TRUE,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Donnie's Diesels,list(),ChIJeefImF9FYogRP6_Mu4aHY7o,,ChIJeefImF9FYogRP6_Mu4aHY7o,GOOGLE,"car_repair, point_of_interest, establishment",,"1674 A Carter Grove Road, Hazel Green",34.9571,-86.6985,34.9585,-86.6936,34.9558,-86.7001,"X842+VJ Hazel Green, AL, USA",866MX842+VJ,66360b29-7800-49c6-ab16-38059b89bfce,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.74606&radius=6995&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:39,34.9735,-86.7461,6995,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery4-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TFF Auto Center,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/116432435774634290170\"">Hi No</a>"", photo_reference = ""AfLeUgPMzTy_nYaAKKELdzLQLRaCRxwveZkhD_aolNUt61uEtNnLBqMKP2Y5Rcfs7IC_uDFe8J29DsuVV7p8lm1kKhBkD701593rVYM3bp70zpQBvLDMKHhidt27NJQ4Nzam8JcLYfLFm6Qvfnm1JtaJHjFJxdD9p25eclrsI9xsVlFlQjkS"", width = 4032)",ChIJn4fsIWlbYogRZk6uITnw83I,4.8,ChIJn4fsIWlbYogRZk6uITnw83I,GOOGLE,"car_rental, car_dealer, car_repair, store, point_of_interest, establishment",21,"8710B Alabama 53, Toney",34.922,-86.7649,34.9233,-86.7636,34.9206,-86.7663,"W6CP+R2 Toney, AL, USA",866MW6CP+R2,66360b29-7800-49c6-ab16-38059b89bfce,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.74606&radius=6995&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:39,34.9735,-86.7461,6995,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery4-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Helton Automotive,"list(height = 600, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/103594922732355778290\"">Helton Automotive</a>"", photo_reference = ""AfLeUgPDsmQwkc5Mm7io86r7jmZqh-lkSqRFqNcSLCYInAedxzHlwBmnutEDj56ItbWmbmIv0ymWivaHKeheW9h7d61xcc2rTkB-tRttv3T4Bvq35zodZpuHvjB3W0qNa8v3mTn12nsGseHZtQrAXArrMFK4454OxSwCU-QHtdaOuSSeNby_"", width = 1050)",ChIJN0sfXuRbYogRTY-AJwyWN9Y,5,ChIJN0sfXuRbYogRTY-AJwyWN9Y,GOOGLE,"car_repair, point_of_interest, establishment",1,"28801 Alabama 53, Ardmore",34.9843,-86.8101,34.9855,-86.809,34.9828,-86.8117,"X5MQ+PW Ardmore, AL, USA",866MX5MQ+PW,66360b29-7800-49c6-ab16-38059b89bfce,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.74606&radius=6995&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:39,34.9735,-86.7461,6995,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery4-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,The Fiero Factory,"list(height = 3456, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/110416008051775696972\"">Michael Shane Wilcher</a>"", photo_reference = ""AfLeUgMjWKONvoXNyMUyRFydgCN5RExhVpOnlMBGj71ya3sauW93NAtnOFh3gJGQg7vabvlFPJGDo9llQDXzCbZX7YEN6bhy4QNDd6Q8xAnp7NlZ8MtNtRCj0tUd1jI89LjdADWf-w9pzbNQfyXsYcG5lQ-5uaAyRCHREbFxeJ-1hy7qiHSo"", width = 4608)",ChIJCTSsJOlbYogR_4bTYrcpwyc,5,ChIJCTSsJOlbYogR_4bTYrcpwyc,GOOGLE,"car_repair, store, point_of_interest, establishment",4,"8710B Alabama 53, Toney",34.9219,-86.7651,34.9233,-86.7637,34.9206,-86.7664,"W6CM+QX Toney, AL, USA",866MW6CM+QX,66360b29-7800-49c6-ab16-38059b89bfce,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.97348,-86.74606&radius=6995&type=car_repair&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_repair,1,2023-01-30 22:53:39,34.9735,-86.7461,6995,../tmp/scraped_data/gplace_results-geom_1-car_repair-subquery4-0001.json,FALSE,,,TRUE
